Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	stationaryDist[1]	stationaryDist[2]	tree_length
4176	-40.34458	-52.80877	12.46418	0.0816987	0.0557507	0.0735151	0.140691	0.0634547	0.00216472	0.0255593	0.203256	0.0158771	0.293488	0.201517	0.15524	0.0533003	0.00560594	0.0511419	0.0615537	0.0252916	0.0023108	0.0839614	0.0544517	0.00336532	3.74589	0.084704	0.9291653	1.070835	0.192828	0.448101	0.778459	1.28459	2.23164	5.18596	1.190139	1.152469	14.74108	0.0494187	0.033723	0.0444685	0.0851024	0.0383831	0.00130941	0.0154606	0.122947	0.00960389	0.177528	0.121896	0.093903	0.0322408	0.00339097	0.0309352	0.0372332	0.0152986	0.00139778	0.0507874	0.0329373	0.00203565	0.535417	0.464583	1.653194
4212	-33.67271	-49.8217	16.149	0.0534828	0.108791	0.00342324	0.0203713	0.0403822	0.0159961	0.0175219	0.0679718	0.0133019	0.016581	0.0398043	0.0436448	0.0435613	0.102425	0.0303806	0.111862	0.00334273	0.00105697	0.00440432	0.0424103	0.00612231	2.40301	0.532331	0.5258098	1.47419	0.411321	0.648388	0.873567	1.14473	1.54229	2.43119	0.64236	2.803657	1.504708	0.0679718	0.138264	0.00435063	0.0258901	0.0513221	0.0203296	0.0222688	0.086386	0.0169055	0.0210729	0.0505876	0.0554686	0.0553625	0.130173	0.038611	0.142166	0.0042483	0.00134332	0.00559749	0.0538997	0.0077809	0.737095	0.262905	0.7868378
4248	-41.59071	-56.34331	14.75259	0.0825695	0.132447	0.0278688	0.100997	0.0250551	0.00679293	0.0176063	0.0914862	0.0931512	0.0679363	0.0273397	0.0576954	0.0353427	0.04775	0.10423	0.0528468	0.0244146	0.0040517	0.00280697	0.0725456	0.135402	3.26685	0.244384	1.102941	0.8970591	0.102993	0.330023	0.707611	1.41321	3.03009	9.70938	1.643603	0.8133337	4.455888	0.0682203	0.10943	0.0230256	0.0834454	0.0207009	0.00561243	0.0145466	0.0755874	0.076963	0.0561301	0.0225885	0.0476689	0.0292008	0.0394519	0.0861169	0.0436629	0.0201718	0.00334759	0.00231916	0.0599384	0.111872	0.44853	0.55147	1.210336
4284	-32.34191	-50.56698	18.22506	0.12556	0.0281427	0.0133856	0.0161806	0.044963	0.0304965	0.000877844	0.0396016	0.0426416	0.0341074	0.0195419	0.0325445	0.0109314	0.0986104	0.0392808	0.0565199	0.0286948	0.0219725	0.0106902	0.0249633	0.0275696	0.345541	1.21815	0.6800429	1.319957	0.208939	0.465985	0.788022	1.269	2.14599	4.78607	1.132117	1.940991	0.09455316	0.168024	0.0376604	0.0179125	0.0216528	0.0601692	0.0408102	0.00117472	0.0529946	0.0570627	0.0456423	0.0261509	0.0435509	0.0146284	0.13196	0.0525653	0.0756345	0.0383993	0.0294034	0.0143055	0.0334058	0.0368934	0.659979	0.340021	0.7472759
4320	-34.99237	-49.86609	14.87372	0.0616139	0.0954448	0.0068527	0.0147932	0.0791782	0.0479611	0.0234181	0.0917685	0.0176877	0.00421081	0.165279	0.086359	0.00664309	0.0517863	0.0564212	0.0298144	0.0628607	0.00639348	0.132785	0.0150479	0.159097	0.234609	1.25513	0.122656	1.877344	0.179348	0.43254	0.769922	1.29883	2.31193	5.57575	1.24254	15.30576	0.06230667	0.0506937	0.0785285	0.00563816	0.0121713	0.0651449	0.0394606	0.0192676	0.0755038	0.0145528	0.0034645	0.135985	0.0710531	0.0054657	0.0426079	0.0464213	0.0245302	0.0517195	0.00526033	0.109251	0.0123809	0.130899	0.938672	0.061328	1.215416
4356	-31.78255	-48.85012	17.06756	0.0768689	0.0528705	0.00737599	0.0111827	0.0641396	0.0152033	0.00364585	0.0171538	0.0542601	0.0594183	0.0189348	0.0266327	0.103193	0.0056306	0.0388775	0.0620632	0.012488	0.00321372	0.0649497	0.00870764	0.0745417	2.33208	0.555974	1.102918	0.8970819	0.197448	0.453305	0.781268	1.27997	2.20602	5.06462	1.17302	0.8133712	1.398192	0.0983794	0.0676654	0.00944005	0.014312	0.0820881	0.0194577	0.00466609	0.021954	0.0694439	0.0760455	0.0242333	0.0340854	0.13207	0.00720623	0.0497567	0.0794306	0.0159825	0.00411303	0.0831248	0.0111443	0.095401	0.448541	0.551459	0.7813514
4392	-38.90642	-55.92914	17.02272	0.0481909	0.0120855	0.0788242	0.0357168	0.0687497	0.0675495	0.0188893	0.0539483	0.0114996	0.0194594	0.0639201	0.0159704	0.0504158	0.0212629	0.0634583	0.002292	0.0523283	0.00784035	0.0523911	0.0206007	0.0934191	3.28483	0.23839	1.522752	0.4772475	0.513206	0.722285	0.903482	1.10683	1.38449	1.94853	0.482343	0.3134111	4.593072	0.0561134	0.0140723	0.0917828	0.0415886	0.080052	0.0786546	0.0219947	0.0628173	0.0133901	0.0226585	0.0744285	0.0185959	0.0587041	0.0247585	0.0738908	0.0026688	0.060931	0.00912929	0.0610042	0.0239875	0.108777	0.238624	0.761376	0.8588123
4428	-28.72685	-47.37963	18.65278	0.0262975	0.233594	0.0321144	0.0101355	0.123141	0.040837	0.0156467	0.0853134	0.00747567	0.0399462	0.0480222	0.00260881	0.104374	0.0638556	0.175637	0.0042409	0.150657	0.0268567	0.0214347	0.16642	0.0405741	1.06334	0.978888	1.38289	0.6171103	0.396273	0.636709	0.868627	1.15124	1.57058	2.52351	0.6693098	0.4462469	0.3620894	0.01853	0.164598	0.0226288	0.00714179	0.0867692	0.028775	0.0110252	0.0601144	0.00526758	0.0281473	0.0338379	0.00183825	0.0735453	0.0449946	0.123759	0.00298827	0.106157	0.0189241	0.0151036	0.117265	0.0285897	0.308555	0.691445	1.419183
4464	-33.12615	-51.50689	18.38074	0.020825	0.0642724	0.00106745	0.0042319	0.00440316	0.00511825	0.00264227	0.00534579	0.00415084	0.00363884	0.0392953	0.010143	0.00935577	0.0232794	0.00373484	0.00141006	0.00493549	0.054243	0.0211697	0.0206544	0.00723902	1.06974	0.976753	1.474774	0.5252257	0.0821124	0.295498	0.683633	1.46277	3.38412	12.1784	1.80743	0.3561397	0.3650673	0.0669279	0.20656	0.00343061	0.0136006	0.014151	0.0164491	0.0084918	0.0171804	0.0133401	0.0116946	0.126288	0.0325979	0.0300678	0.0748159	0.0120031	0.00453169	0.0158618	0.174327	0.0680358	0.0663795	0.0232649	0.262613	0.737387	0.3111559
4500	-35.45777	-50.83646	15.37868	0.0600491	0.123402	0.00443226	0.00946617	0.0268571	0.0183721	0.0115102	0.0272412	0.00448057	0.00667495	0.0299114	0.0683074	0.0192653	0.064161	0.0668259	0.0304315	0.00450745	0.0157005	0.0664503	0.0172709	0.0366687	2.81829	0.393905	0.9620654	1.037935	0.0615852	0.256817	0.654355	1.52822	3.89382	16.2377	2.015434	1.078861	2.384915	0.0843403	0.17332	0.00622521	0.0132955	0.0377214	0.0258041	0.0161664	0.0382609	0.00629306	0.00937512	0.0420112	0.0959393	0.0270585	0.0901156	0.0938585	0.0427417	0.00633081	0.0220518	0.0933309	0.0242573	0.0515021	0.518967	0.481033	0.7119856
4536	-36.71907	-53.5919	16.87283	0.020197	0.0512039	0.00825671	0.0483697	0.148157	0.00381007	0.022357	0.164978	0.00361761	0.0645281	0.00137741	0.245699	0.0952838	0.0193909	0.114073	0.0473147	0.0417859	0.00440646	0.154883	0.0444996	0.0894089	2.02903	0.656991	0.8539956	1.146004	0.476629	0.696703	0.893375	1.11935	1.43533	2.09807	0.5358065	1.341932	1.029455	0.0144927	0.0367422	0.00592474	0.0347085	0.106312	0.00273398	0.0160426	0.118383	0.00259588	0.0463032	0.000988383	0.176306	0.0683725	0.0139142	0.0818553	0.0339514	0.0299842	0.00316193	0.111139	0.0319314	0.0641568	0.573002	0.426998	1.393599
4572	-37.70144	-58.38503	20.6836	0.0657031	0.0245997	0.0208553	0.00876793	0.00806528	0.037933	0.0241227	0.0423723	0.00192557	0.103916	0.00456163	0.0248259	0.0474494	0.00420516	0.0030113	0.00859489	0.0234354	0.045723	0.0240013	0.0477298	0.054738	0.819657	1.06011	1.801146	0.1988537	0.489542	0.705845	0.897016	1.11481	1.41674	2.04273	0.5164777	0.1104039	0.2577258	0.104867	0.039263	0.0332866	0.0139943	0.0128728	0.0605441	0.0385016	0.0676294	0.00307336	0.165857	0.00728072	0.0396241	0.0757328	0.00671176	0.00480626	0.0137181	0.0374048	0.0729774	0.0383079	0.0761804	0.087366	0.0994268	0.900573	0.6265363
4608	-30.90927	-48.26303	17.35376	0.0613966	0.485513	0.0412018	0.0129157	0.037445	0.0453375	0.0517236	0.071167	0.0193705	0.0476494	0.0582128	0.144506	0.174948	0.158503	0.114507	0.0593401	0.00646809	0.235295	0.0277118	0.114954	0.113635	0.0185527	1.32715	0.9096302	1.09037	0.252798	0.511365	0.811203	1.23274	1.95555	3.95573	0.9943397	1.198696	0.004659782	0.0294921	0.233218	0.0197914	0.0062041	0.0179868	0.021778	0.0248456	0.0341853	0.00930468	0.0228886	0.0279627	0.0694138	0.084037	0.0761376	0.0550039	0.0285042	0.00310697	0.113025	0.0133114	0.0552183	0.0545849	0.545185	0.454815	2.081801
4644	-30.42426	-48.70394	18.27968	0.141101	0.265319	0.0259054	0.0626485	0.0220385	0.032688	0.0089614	0.311221	0.000776607	0.0232463	0.0377244	0.296052	0.0090795	0.137163	0.117467	0.00487251	0.13569	0.00394374	0.104624	0.0900553	0.0226927	1.05488	0.981707	1.278006	0.7219941	0.703819	0.842571	0.947961	1.0549	1.18684	1.42082	0.2539662	0.564938	0.3581789	0.0761364	0.143162	0.0139782	0.0338043	0.0118917	0.017638	0.00483545	0.167931	0.000419047	0.0125434	0.0203556	0.159746	0.00489918	0.0740115	0.0633836	0.00262914	0.0732165	0.00212799	0.0564537	0.0485926	0.0122447	0.360997	0.639003	1.85327
4680	-24.90847	-43.29656	18.38809	0.0597118	0.0553324	0.0231315	0.0483631	0.10618	0.0142785	0.0201659	0.0399522	0.00300175	0.0432263	0.130501	0.0340238	0.0270925	0.0108914	0.200862	0.00149953	0.0604237	0.0409862	0.212514	0.0800811	0.00357517	2.05529	0.648237	1.359901	0.6400986	0.757724	0.873448	0.958665	1.04312	1.14489	1.31974	0.2006058	0.4706949	1.056861	0.0491134	0.0455113	0.0190258	0.039779	0.0873342	0.0117442	0.0165866	0.032861	0.00246896	0.035554	0.107338	0.0279848	0.0222838	0.00895829	0.16521	0.00123338	0.0496989	0.0337115	0.174794	0.0658673	0.0029406	0.320049	0.679951	1.215794
4716	-28.29243	-49.84479	21.55236	0.0412464	0.131588	0.0819321	0.0360196	0.0553142	0.0106361	0.0425342	0.106161	0.025091	0.0592427	0.0184018	0.000564731	0.0531355	0.0337846	0.0930465	0.0202275	0.0028808	0.0268117	0.0790991	0.108234	0.00931048	0.150694	1.2831	1.808961	0.1910386	0.808196	0.901355	0.968118	1.03293	1.10944	1.23732	0.1539778	0.1056068	0.03914841	0.0398415	0.127106	0.0791414	0.0347927	0.0534301	0.0102739	0.0410854	0.102545	0.0242364	0.0572249	0.017775	0.000545496	0.0513257	0.0326339	0.0898773	0.0195386	0.00278268	0.0258985	0.076405	0.104547	0.00899336	0.0955193	0.904481	1.035262
4752	-27.76376	-45.36439	17.60062	0.0703801	0.10365	0.00222831	0.038519	0.0201751	0.0161866	0.0432721	0.0149252	0.0811084	0.0363872	0.0271192	0.0372672	0.203336	0.167877	0.118089	0.0033238	0.00131492	0.0485365	0.226052	0.0259517	0.0492534	1.73962	0.753459	1.244194	0.7558056	0.273636	0.531505	0.821038	1.21797	1.88145	3.65449	0.9370668	0.6074658	0.7696169	0.052721	0.0776429	0.00166921	0.0288542	0.0151129	0.0121253	0.0324147	0.0111804	0.0607576	0.0272573	0.0203148	0.0279165	0.152317	0.125755	0.0884592	0.00248983	0.000984996	0.0363583	0.169333	0.0194401	0.0368952	0.377903	0.622097	1.334952
4788	-33.10291	-52.84848	19.74556	0.00425624	0.00365631	0.00296344	0.0258924	0.0207385	0.040961	0.0134376	0.0208838	0.0712076	0.00278575	0.0120178	0.0412973	0.0411153	0.0531414	0.0749528	0.00669159	0.0137323	0.0998312	0.00467326	0.00543449	0.107222	0.410708	1.19643	1.257659	0.7423409	0.337037	0.588366	0.847489	1.17996	1.69962	2.96703	0.7863817	0.5902561	0.1144259	0.0063822	0.00548261	0.00444365	0.0388255	0.0310972	0.0614207	0.0201495	0.0313151	0.106775	0.00417721	0.0180206	0.061925	0.0616521	0.0796852	0.112391	0.010034	0.0205915	0.149696	0.00700751	0.00814898	0.160779	0.37117	0.62883	0.6668923
4824	-36.49751	-53.02309	16.52559	0.217914	0.0199608	0.085164	0.0565355	0.0114772	0.032905	0.0348174	0.126514	0.0714497	0.0469159	0.047151	0.115024	0.0650893	0.0751074	0.0280837	0.170958	0.0764489	0.0254454	0.013774	0.0777121	0.0301237	2.37235	0.54255	0.9733346	1.026665	0.367524	0.613746	0.858729	1.16451	1.62934	2.72091	0.7237679	1.054792	1.457531	0.15254	0.0139726	0.0596148	0.0395749	0.00803402	0.0230335	0.0243722	0.0885599	0.0500148	0.0328411	0.0330057	0.080517	0.0455625	0.0525752	0.0196586	0.11967	0.0535143	0.0178118	0.0096418	0.0543985	0.0210866	0.513333	0.486667	1.428571
4860	-36.96761	-52.20743	15.23982	0.0344924	0.109129	0.0309862	0.0418827	0.0667741	0.15819	0.0239724	0.00209193	0.0159466	0.0331766	0.0229445	0.0857757	0.0115377	0.135126	0.0100505	0.0800137	0.0173741	0.086731	0.0140027	0.00956454	0.106326	3.17957	0.273477	0.9320284	1.067972	0.208044	0.46501	0.787507	1.26983	2.15049	4.80668	1.135223	1.145857	3.875486	0.0314686	0.0995623	0.0282698	0.038211	0.0609203	0.144322	0.0218709	0.00190854	0.0145487	0.0302682	0.0209331	0.0782562	0.0105262	0.12328	0.00916939	0.0729993	0.015851	0.0791277	0.0127752	0.00872606	0.0970049	0.533986	0.466014	1.096089
4896	-29.10685	-45.17047	16.06362	0.0805081	0.181884	0.0321315	0.015561	0.01521	0.00779433	0.0268009	0.0655392	0.00718117	0.0412087	0.160405	0.0255089	0.107859	0.376767	0.030988	0.0428122	0.0556289	0.0537005	0.0551263	0.0114272	0.0450979	2.46768	0.510775	0.6242654	1.375735	0.710566	0.8465	0.949338	1.05337	1.18133	1.40733	0.2470676	2.203766	1.610413	0.0559418	0.126384	0.0223269	0.0108127	0.0105688	0.00541597	0.0186229	0.0455405	0.00498991	0.0286342	0.111459	0.0177251	0.0749469	0.2618	0.0215323	0.0297484	0.0386543	0.0373143	0.038305	0.00794029	0.0313367	0.687867	0.312133	1.43914
4932	-34.27731	-47.8569	13.57959	0.00445108	0.0254958	0.0173378	0.00892793	0.0146327	0.00745713	0.00810744	0.00414958	0.000428912	0.00806669	0.0259831	0.00295767	0.0207995	0.0539095	0.0187396	0.0182164	0.0187665	0.0178066	0.0184297	0.0111638	0.000276634	2.97396	0.342012	0.4115437	1.588456	0.0596926	0.252938	0.651255	1.5355	3.95354	16.7525	2.038004	3.859751	2.898495	0.0145411	0.0832912	0.0566403	0.0291663	0.0478029	0.0243614	0.0264859	0.0135561	0.0014012	0.0263528	0.0848832	0.00966232	0.067949	0.176115	0.0612199	0.0595104	0.0613075	0.0581718	0.0602075	0.0364705	0.000903726	0.794228	0.205772	0.306104
4968	-28.07292	-44.24504	16.17213	0.317116	0.311601	0.0299751	0.0155509	0.0886531	0.0116018	0.0149342	0.000116573	0.0496119	0.0375356	0.238352	0.116542	0.0754899	0.222116	0.0202968	0.0939587	0.0363904	0.0312517	0.0402771	0.0118237	0.0246826	2.05747	0.647511	0.7274184	1.272582	0.595457	0.776594	0.92415	1.08208	1.28767	1.67938	0.3748581	1.749449	1.059167	0.17737	0.174286	0.0167658	0.00869794	0.0495857	0.00648915	0.00835304	6.52019e-05	0.0277491	0.0209945	0.133316	0.0651843	0.0422232	0.124234	0.0113525	0.0525533	0.020354	0.0174798	0.0225279	0.00661327	0.0138055	0.636291	0.363709	1.787877
5004	-34.51184	-50.05605	15.54421	0.0515564	0.011236	0.00577679	0.0226358	0.0397065	0.0280568	0.0399199	0.0071661	0.00900462	0.0566636	0.0210851	0.0144437	0.0492696	0.00119715	0.0665424	0.000381283	0.0109383	0.0166377	0.0987105	0.146978	0.0769925	2.07941	0.640198	0.7181586	1.281841	0.0513102	0.234943	0.636432	1.57126	4.25635	19.4893	2.147417	1.7849	1.082689	0.0665331	0.0145	0.0074549	0.0292112	0.0512409	0.036207	0.0515163	0.00924779	0.0116204	0.0731238	0.0272102	0.0186395	0.063582	0.00154491	0.0858724	0.000492042	0.0141158	0.0214708	0.127385	0.189674	0.0993581	0.640921	0.359079	0.7748986
5040	-37.92325	-55.92926	18.00601	0.057145	0.025811	0.00450344	0.0250645	0.0211755	0.0424597	0.0118327	0.0748372	0.00684839	0.0632967	0.00445678	0.0111655	0.0280643	0.0240728	0.0221357	0.0674636	0.0189699	0.00762569	0.0176044	0.0664619	0.0505659	2.03846	0.653846	1.657911	0.3420894	0.0967628	0.320131	0.700924	1.42669	3.12372	10.3346	1.688722	0.2063376	1.039216	0.0877049	0.0396141	0.00691177	0.0384685	0.0324996	0.0651662	0.0181606	0.114858	0.0105107	0.0971462	0.00684017	0.0171366	0.0430725	0.0369463	0.0339734	0.103542	0.0291145	0.0117037	0.0270188	0.102004	0.0776073	0.171045	0.828955	0.6515606
5076	-35.46509	-54.32559	18.8605	0.0477687	0.0784487	0.0235654	0.00959003	0.0445017	0.0130692	0.000815294	0.0967535	0.0182139	0.036457	0.00940053	0.066754	0.104447	0.0919096	0.0735277	0.181028	0.0547209	0.0571744	0.0206249	0.0129336	0.00301213	0.184171	1.27194	1.438719	0.5612807	0.0624806	0.258632	0.655794	1.52487	3.8665	16.005	2.004998	0.3901252	0.04826493	0.0457241	0.075091	0.0225568	0.00917956	0.0425969	0.0125098	0.000780398	0.0926122	0.0174343	0.0348966	0.00899817	0.0638968	0.0999762	0.0879757	0.0703806	0.173279	0.0523788	0.0547272	0.0197422	0.0123801	0.0028832	0.28064	0.71936	1.044716
5112	-29.18771	-45.96217	16.77446	0.0437409	0.254599	0.0025221	0.00133382	0.0464684	0.0016033	0.00246039	0.107033	0.00816408	0.0593411	0.0223322	0.0673749	0.159851	0.0794842	0.0403968	0.199204	0.0196145	0.00670671	0.0760851	0.0140551	0.00320891	1.1075	0.964167	0.4518293	1.548171	0.429366	0.662109	0.879292	1.13728	1.51033	2.32901	0.6113152	3.426451	0.3828863	0.0359836	0.209447	0.00207481	0.00109727	0.0382274	0.00131896	0.00202405	0.0880508	0.00671621	0.0488172	0.0183717	0.0554262	0.131502	0.0653879	0.0332325	0.163876	0.0161359	0.0055173	0.0625917	0.0115625	0.00263982	0.774085	0.225915	1.215578
5148	-42.17019	-52.43632	10.26613	0.220225	0.263999	0.00736165	0.0113838	0.0215907	0.00245567	0.0262153	0.341508	0.206363	0.0861323	0.427427	0.115266	0.14508	0.4698	0.00389722	0.195137	0.122858	0.139049	0.0629763	0.0361474	0.00935501	2.83005	0.389983	0.7458694	1.254131	0.00652324	0.0859227	0.465009	2.1505	11.6384	153.298	3.638761	1.681435	2.418952	0.075569	0.0905896	0.00252611	0.00390627	0.00740872	0.000842647	0.00899562	0.117187	0.0708122	0.0295558	0.146669	0.0395528	0.0497834	0.161209	0.00133731	0.0669601	0.042158	0.0477138	0.0216099	0.0124038	0.00321012	0.627065	0.372935	2.914228
5184	-32.36204	-47.8097	15.44766	0.0550693	0.15276	0.0439887	0.0441914	0.159778	0.0100455	0.00684251	0.0851552	0.0960132	0.0724452	0.0907547	0.0332773	0.140617	0.0415345	0.0643052	0.0944708	0.0463006	0.213407	0.114926	0.0361642	0.0752989	3.01075	0.329749	1.150077	0.8499228	0.274029	0.531878	0.821218	1.2177	1.88013	3.64924	0.9360272	0.7390136	3.043478	0.0328312	0.0910725	0.0262252	0.0263461	0.0952566	0.00598892	0.00407937	0.0507678	0.0572411	0.0431904	0.0541061	0.0198393	0.0838332	0.024762	0.0383374	0.0563216	0.0276035	0.127229	0.0685168	0.0215604	0.0448917	0.424961	0.575039	1.677346
5220	-27.70147	-48.44899	20.74751	0.0699248	0.116604	0.0228871	0.0686029	0.029198	0.00913787	0.0283994	0.0518707	0.000425134	0.0285494	0.00734922	0.069304	0.0660874	0.0571945	0.00309921	0.0157116	0.13835	0.0268282	0.141427	0.0818995	0.0154515	0.145237	1.28492	1.839468	0.1605317	0.240188	0.498762	0.804912	1.24237	2.00496	4.1634	1.031336	0.08727073	0.0376773	0.0667029	0.111231	0.0218325	0.065442	0.0278526	0.00871684	0.0270908	0.0494807	0.000405546	0.027234	0.0070106	0.0661107	0.0630424	0.0545592	0.00295641	0.0149877	0.131975	0.0255921	0.134911	0.0781259	0.0147395	0.0802659	0.919734	1.048302
5256	-29.91667	-47.48366	17.56699	0.0553404	0.155352	0.0130131	0.00284601	0.0810514	0.00567131	0.0169169	0.117594	0.0091704	0.00778582	0.115778	0.00311394	0.00551381	0.0227714	0.0903332	0.0031241	0.00557801	0.0837067	0.160388	0.0256812	0.00753466	1.03102	0.98966	1.157636	0.8423639	0.0757435	0.284089	0.675286	1.48085	3.52003	13.2025	1.865809	0.7276587	0.3472638	0.0559976	0.157197	0.0131677	0.00287981	0.082014	0.00573866	0.0171178	0.11899	0.00927931	0.00787829	0.117153	0.00315092	0.0055793	0.0230418	0.091406	0.00316121	0.00564425	0.0847008	0.162292	0.0259862	0.00762414	0.421182	0.578818	0.9882633
5292	-32.72714	-48.5638	15.83667	0.123281	0.0726486	0.0874841	0.00517698	0.0219752	0.0120082	0.000801397	0.0172762	0.0719759	0.0126823	0.161216	0.0542303	0.0291614	0.0233047	0.162909	0.0768756	0.0678482	0.0844303	0.0248684	0.0401009	0.0340689	2.49167	0.502775	0.8524588	1.147541	0.161102	0.410488	0.757455	1.32021	2.43612	6.20725	1.32012	1.346154	1.651948	0.104094	0.0613419	0.0738684	0.00437126	0.0185551	0.0101393	0.000676671	0.0145874	0.0607739	0.0107085	0.136125	0.0457901	0.0246229	0.0196777	0.137554	0.064911	0.0572886	0.0712899	0.020998	0.0338597	0.0287665	0.573771	0.426229	1.184323
5328	-31.02568	-47.81091	16.78523	0.0282154	0.13937	0.0368289	0.232143	0.178778	0.0575167	0.0273443	0.0200705	0.0499202	0.0986783	0.162047	0.00771102	0.0406766	0.126842	0.222204	0.013899	0.0708075	0.107953	0.381712	0.0559715	0.0016247	0.622122	1.12596	0.6368637	1.363136	0.490072	0.706218	0.897164	1.11462	1.41599	2.04052	0.5156948	2.140389	0.1841755	0.0136947	0.067645	0.0178754	0.112674	0.086772	0.0279165	0.0132719	0.0097415	0.0242294	0.0478948	0.0786518	0.00374265	0.0197429	0.0615646	0.10785	0.00674607	0.0343674	0.0523962	0.185269	0.0271665	0.00078857	0.681568	0.318432	2.060313
5364	-32.38584	-47.36026	14.97442	0.0540954	0.187023	0.0362074	0.143449	0.0574143	0.0256332	0.0498263	0.0115006	0.179308	0.118327	0.106788	0.0116261	0.0601466	0.080639	0.124968	0.108717	0.0232209	0.0421123	0.134282	0.110243	0.00251362	2.74515	0.418283	0.766281	1.233719	0.238926	0.497483	0.804267	1.24337	2.01012	4.18539	1.035145	1.610009	2.187637	0.0324305	0.112121	0.0217066	0.0859988	0.0344202	0.0153672	0.0298711	0.00689468	0.107496	0.0709376	0.0640198	0.00696994	0.0360582	0.0483435	0.0749188	0.0651767	0.013921	0.0252466	0.0805031	0.0660913	0.00150693	0.616859	0.383141	1.66804
5400	-26.55258	-45.69547	19.14289	0.0574324	0.0662538	0.0330135	0.0036395	0.0213331	0.0075752	0.000979132	0.00913776	0.0157378	0.00690479	0.0712812	0.00780817	0.0262	0.00409892	0.0331188	0.0570462	0.11303	0.0416506	0.0774841	0.0419129	0.00244919	0.675561	1.10815	0.9089289	1.091071	0.584069	0.769315	0.921439	1.08526	1.29986	1.71213	0.38882	1.200392	0.2032106	0.0822711	0.0949076	0.0472913	0.00521353	0.0305594	0.0108514	0.00140259	0.0130897	0.0225442	0.00989101	0.102109	0.0111851	0.0375312	0.00587164	0.0474423	0.0817178	0.161914	0.0596639	0.110995	0.0600396	0.00350843	0.545536	0.454464	0.698087
5436	-33.08404	-49.71474	16.6307	0.0981542	0.0146566	0.0186146	0.00444364	0.0148307	0.0046863	0.0024274	0.00849872	0.00132835	0.0386548	0.0167582	0.0189954	0.0336167	0.00176297	0.055465	0.00752015	0.0319556	0.0807517	0.0208569	0.0607268	0.0443368	1.50653	0.831158	0.7525324	1.247468	0.0832347	0.297461	0.685046	1.45976	3.36179	12.0142	1.797615	1.657693	0.6041878	0.169511	0.0253118	0.0321473	0.00767413	0.0256125	0.00809321	0.0041921	0.0146772	0.00229404	0.0667565	0.0289412	0.032805	0.0580558	0.00304463	0.0957876	0.0129872	0.0551871	0.139457	0.0360198	0.104875	0.0765693	0.623734	0.376266	0.5790418
5472	-30.44351	-46.49179	16.04828	0.0749175	0.362909	0.110626	0.00405593	0.0054527	0.806624	0.105641	0.0682042	0.00321944	0.0288952	0.111928	0.00465232	0.19263	0.00383826	0.142252	0.0559743	0.218242	0.0827226	0.00818657	0.0660852	0.0407298	2.637	0.454334	1.342299	0.6577007	0.993194	0.996675	0.998961	1.00104	1.00334	1.00685	0.004937909	0.4899806	1.934701	0.0299935	0.145292	0.0442897	0.00162381	0.00218301	0.322935	0.0422939	0.0273059	0.00128892	0.0115683	0.0448108	0.00186258	0.0771205	0.00153667	0.0569511	0.0224096	0.0873744	0.0331184	0.00327753	0.0264575	0.0163064	0.32885	0.67115	2.497786
5508	-36.2946	-51.74182	15.44722	0.0921882	0.226331	0.0246702	0.00939206	0.00100458	0.0069112	0.0090972	0.0379205	0.022306	0.0159991	0.00160706	0.00481588	0.0941772	0.0497337	0.0733435	0.00404172	0.0479362	0.0254216	0.0228533	0.0494665	0.115837	2.54298	0.485673	0.9606537	1.039346	0.0519608	0.236392	0.637653	1.56825	4.23027	19.2453	2.138306	1.081916	1.745332	0.0985913	0.242051	0.0263837	0.0100444	0.00107436	0.00739124	0.00972907	0.0405544	0.0238553	0.0171104	0.00171869	0.00515038	0.100719	0.0531881	0.0784378	0.00432245	0.0512657	0.0271873	0.0244406	0.0529024	0.123883	0.519673	0.480327	0.9350534
